Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
76.2167,0,28.7028,0,27.0942,0,164,0,367.6
76.2333,0,28.5768,0,27.1021,0,164,0,367.6
76.25,0,28.26,0,27.1099,0,165,0,368.4
76.2667,0,27.8028,0,27.1179,0,165,0,368.8
76.2833,0,27.7452,0,27.1255,0,164,0,369.2
76.3,0,27.819,0,27.1333,0,164.167,0,369.2
76.3167,0,27.8928,0,27.141,0,164.333,0,369.2
76.3333,0,27.9666,0,27.1487,0,164.5,0,369.2
76.35,0,28.0404,0,27.1564,0,164.667,0,369.2
76.3667,0,28.1142,0,27.1641,0,164.833,0,369.2
76.3833,0,28.188,0,27.1718,0,165,0,369.2
76.4,0,28.3005,0,27.1798,0,165,0,369.2
76.4167,0,28.413,0,27.1878,0,165,0,369.2
76.4333,0,28.5255,0,27.1957,0,165,0,369.2
76.45,0,28.638,0,27.2037,0,165,0,369.2
76.4667,0,28.7505,0,27.2117,0,165,0,369.2
76.4833,0,28.863,0,27.2197,0,165,0,369.2
76.5,0,28.9755,0,27.2277,0,165,0,369.2
76.5167,0,29.088,0,27.2356,0,165,0,369.2
76.5333,0,29.9088,0,27.2442,0,165,0,369.2
76.55,0,30.3228,0,27.2529,0,164.857,0,369.2
76.5667,0,30.7368,0,27.2616,0,164.714,0,369.2
76.5833,0,31.1508,0,27.2702,0,164.571,0,369.2
76.6,0,31.5648,0,27.2789,0,164.429,0,369.2
76.6167,0,31.9788,0,27.2876,0,164.286,0,369.2
76.6333,0,32.3928,0,27.2963,0,164.143,0,369.2
76.65,0,32.8068,0,27.305,0,164,0,369.2
76.6667,0,32.7965,0,27.314,0,163.714,0,369.2
76.6833,0,32.7862,0,27.3231,0,163.429,0,369.2
76.7,0,32.7759,0,27.3321,0,163.143,0,369.2
76.7167,0,32.7657,0,27.3411,0,162.857,0,369.2
76.7333,0,32.7554,0,27.3502,0,162.571,0,369.2
76.75,0,32.7451,0,27.3592,0,162.286,0,369.2
76.7667,0,32.7348,0,27.3682,0,162,0,369.2
76.7833,0,32.7859,0,27.3772,0,161.4,0,369.2
76.8,0,32.837,0,27.3861,0,160.8,0,369.2
76.8167,0,32.8882,0,27.3951,0,160.2,0,369.2
76.8333,0,32.9393,0,27.4041,0,159.6,0,369.2
76.85,0,32.9904,0,27.413,0,159,0,369.2
76.8667,0,33.3063,0,27.4224,0,158.75,0,369.2
76.8833,0,33.6222,0,27.4317,0,158.5,0,369.2
76.9,0,33.9381,0,27.441,0,158.25,0,369.2
76.9167,0,34.254,0,27.4504,0,158,0,369.2
76.9333,0,34.5816,0,27.4598,0,158,0,369
76.95,0,34.9092,0,27.4693,0,158,0,368.8
76.9667,0,35.5968,0,27.4798,0,158,0,368.4
76.9833,0,35.5464,0,27.4894,0,157,0,368
77,0,34.8804,0,27.4989,0,158,0,367.6
77.0167,0,34.4088,0,27.5086,0,157,0,367
77.1167,0,35.1576,0,27.5662,0,156,0,367
77.1333,0,35.0748,0,27.5758,0,156,0,367
77.15,0,34.9272,0,27.5856,0,155.5,0,366.8
77.1667,0,34.7796,0,27.5954,0,155,0,366.6
77.1833,0,34.6428,0,27.6048,0,155,0,366.2
77.2,0,34.6248,0,27.6145,0,155,0,365.8
77.2167,0,34.4952,0,27.6242,0,155,0,365.4
77.2333,0,34.4088,0,27.6337,0,154,0,365
77.25,0,34.1064,0,27.6431,0,154,0,365
77.2667,0,33.804,0,27.6525,0,154,0,365
77.2833,0,33.5016,0,27.6619,0,154,0,365
77.3,0,33.2259,0,27.6711,0,154.143,0,365
77.3167,0,32.9503,0,27.6802,0,154.286,0,365
77.3333,0,32.6746,0,27.6893,0,154.429,0,365
77.35,0,32.399,0,27.6984,0,154.571,0,365
77.3667,0,32.1233,0,27.7075,0,154.714,0,365
77.3833,0,31.8477,0,27.7166,0,154.857,0,365
77.4,0,31.572,0,27.7258,0,155,0,365
77.4167,0,31.4412,0,27.7344,0,155.333,0,365
77.4333,0,31.3104,0,27.743,0,155.667,0,365
77.45,0,31.1796,0,27.7516,0,156,0,365
77.4667,0,31.194,0,27.7605,0,156,0,365
77.4833,0,31.2084,0,27.7693,0,156,0,365
77.5,0,31.1493,0,27.778,0,156.286,0,365
77.5167,0,31.0901,0,27.7866,0,156.571,0,365
77.5333,0,31.031,0,27.7953,0,156.857,0,365
77.55,0,30.9718,0,27.8039,0,157.143,0,365
77.5667,0,30.9127,0,27.8126,0,157.429,0,365
77.5833,0,30.8535,0,27.8212,0,157.714,0,365
77.6,0,30.7944,0,27.8299,0,158,0,365
77.6167,0,30.7476,0,27.8385,0,157,0,365
77.6333,0,30.6923,0,27.8467,0,157,0,365
77.65,0,30.6369,0,27.8549,0,157,0,365
77.6667,0,30.5816,0,27.8631,0,157,0,365
77.6833,0,30.5262,0,27.8713,0,157,0,365
77.7,0,30.4709,0,27.8795,0,157,0,365
77.7167,0,30.4155,0,27.8877,0,157,0,365
77.7333,0,30.3602,0,27.8959,0,157,0,365
77.75,0,30.3048,0,27.9042,0,157,0,365
77.7667,0,30.177,0,27.9123,0,157.125,0,365
77.7833,0,30.0492,0,27.9204,0,157.25,0,365
77.8,0,29.9214,0,27.9285,0,157.375,0,365
77.8167,0,29.7936,0,27.9367,0,157.5,0,365
77.8333,0,29.6658,0,27.9448,0,157.625,0,365
77.85,0,29.538,0,27.9529,0,157.75,0,365
77.8667,0,29.4102,0,27.961,0,157.875,0,365
77.8833,0,29.2824,0,27.9691,0,158,0,365
77.9,0,29.4165,0,27.9773,0,158,0,365
77.9167,0,29.5506,0,27.9855,0,158,0,365
77.9333,0,29.6847,0,27.9936,0,158,0,365
77.95,0,29.8188,0,28.0018,0,158,0,365
77.9667,0,29.9529,0,28.0099,0,158,0,365
77.9833,0,30.087,0,28.0181,0,158,0,365
78,0,30.2211,0,28.0262,0,158,0,365
78.0167,0,30.3552,0,28.0344,0,158,0,365
78.0333,0,30.3615,0,28.0428,0,158.25,0,365
78.05,0,30.3678,0,28.0513,0,158.5,0,365
78.0667,0,30.3741,0,28.0597,0,158.75,0,365
78.0833,0,30.3804,0,28.0682,0,159,0,365
78.1,0,30.4915,0,28.0768,0,159.143,0,365
78.1167,0,30.6026,0,28.0854,0,159.286,0,365
78.1333,0,30.7137,0,28.094,0,159.429,0,365
78.15,0,30.8247,0,28.1027,0,159.571,0,365
78.1667,0,30.9358,0,28.1113,0,159.714,0,365
78.1833,0,31.0469,0,28.1199,0,159.857,0,365
78.2,0,31.158,0,28.1285,0,160,0,365
78.2167,0,31.2852,0,28.1374,0,160.167,0,365
78.2333,0,31.4124,0,28.1462,0,160.333,0,365
78.25,0,31.5396,0,28.155,0,160.5,0,365
78.2667,0,31.6668,0,28.1639,0,160.667,0,365
78.2833,0,31.794,0,28.1727,0,160.833,0,365
78.3,0,31.9212,0,28.1816,0,161,0,365
78.3167,0,31.9212,0,28.1905,0,160.857,0,365
78.3333,0,31.9212,0,28.1993,0,160.714,0,365
78.35,0,31.9212,0,28.2082,0,160.571,0,365
78.3667,0,31.9212,0,28.2171,0,160.429,0,365
78.3833,0,31.9212,0,28.226,0,160.286,0,365
78.4,0,31.9212,0,28.2349,0,160.143,0,365
78.4167,0,31.9212,0,28.2438,0,160,0,365
78.4333,0,31.7895,0,28.2524,0,160.143,0,365
78.45,0,31.6579,0,28.261,0,160.286,0,365
78.4667,0,31.5262,0,28.2696,0,160.429,0,365
78.4833,0,31.3946,0,28.2782,0,160.571,0,365
78.5,0,31.2629,0,28.2868,0,160.714,0,365
78.5167,0,31.1313,0,28.2954,0,160.857,0,365
78.5333,0,30.9996,0,28.304,0,161,0,365
78.55,0,31.0922,0,28.3128,0,161.143,0,365
78.5667,0,31.1847,0,28.3216,0,161.286,0,365
78.5833,0,31.2773,0,28.3305,0,161.429,0,365
78.6,0,31.3699,0,28.3393,0,161.571,0,365
78.6167,0,31.4625,0,28.3481,0,161.714,0,365
78.6333,0,31.555,0,28.3569,0,161.857,0,365
78.65,0,31.6476,0,28.3657,0,162,0,365
78.6667,0,31.6116,0,28.3744,0,162,0,365
78.6833,0,31.5756,0,28.3831,0,162,0,365
78.7,0,31.5396,0,28.3918,0,162,0,365
78.7167,0,31.5036,0,28.4004,0,162,0,365
78.7333,0,31.5998,0,28.4094,0,162,0,365
78.75,0,31.6959,0,28.4183,0,162,0,365
78.7667,0,31.7921,0,28.4272,0,162,0,365
78.7833,0,31.8883,0,28.4362,0,162,0,365
78.8,0,31.9845,0,28.4451,0,162,0,365
78.8167,0,32.0806,0,28.454,0,162,0,365
78.8333,0,32.1768,0,28.463,0,162,0,365
78.85,0,32.4066,0,28.4721,0,161.5,0,365
78.8667,0,32.6364,0,28.4812,0,161,0,365
78.8833,0,32.8662,0,28.4903,0,160.5,0,365
78.9,0,33.096,0,28.4995,0,160,0,365
78.9167,0,33.3258,0,28.5086,0,159.5,0,365
78.9333,0,33.5556,0,28.5177,0,159,0,365
78.95,0,33.7596,0,28.5272,0,159.333,0,364.867
78.9667,0,33.9636,0,28.5367,0,159.667,0,364.733
78.9833,0,34.1676,0,28.5463,0,160,0,364.6
79,0,34.2756,0,28.5557,0,159,0,364.2
79.0167,0,34.6032,0,28.5655,0,159,0,363.8
79.0333,0,34.74,0,28.5752,0,160,0,363.4
79.05,0,35.1828,0,28.5849,0,160,0,363
79.0667,0,35.2287,0,28.5948,0,159.75,0,363
79.0833,0,35.2746,0,28.6046,0,159.5,0,363
79.1,0,35.3205,0,28.6144,0,159.25,0,363
79.1167,0,35.3664,0,28.6243,0,159,0,363
79.1333,0,35.3657,0,28.6341,0,159,0,362.92
79.15,0,35.365,0,28.6439,0,159,0,362.84
79.1667,0,35.3642,0,28.6536,0,159,0,362.76
79.1833,0,35.3635,0,28.6634,0,159,0,362.68
79.2,0,35.3628,0,28.6732,0,159,0,362.6
79.2167,0,35.3808,0,28.6834,0,158,0,362.2
79.2333,0,35.3304,0,28.693,0,159,0,361.8
79.25,0,35.3088,0,28.7029,0,158,0,361.4
79.2667,0,35.4492,0,28.7126,0,158,0,361
79.2833,0,35.538,0,28.7226,0,157.833,0,361
79.3,0,35.6268,0,28.7325,0,157.667,0,361
79.3167,0,35.7156,0,28.7425,0,157.5,0,361
79.3333,0,35.8044,0,28.7525,0,157.333,0,361
79.35,0,35.8932,0,28.7625,0,157.167,0,361
79.3667,0,35.982,0,28.7725,0,157,0,361
79.3833,0,35.991,0,28.7824,0,157,0,360.8
79.4,0,36,0,28.7924,0,157,0,360.6
79.4167,0,35.9892,0,28.8026,0,157,0,360.2
79.4333,0,35.9676,0,28.812,0,156,0,359.8
79.45,0,35.658,0,28.822,0,156,0,359.4
79.4667,0,35.5716,0,28.8319,0,156,0,359
79.4833,0,35.2656,0,28.8415,0,156,0,359
79.5,0,34.9596,0,28.8511,0,156,0,359
79.5167,0,34.6536,0,28.8607,0,156,0,359
79.5333,0,34.3476,0,28.8703,0,156,0,359
79.55,0,34.0416,0,28.8798,0,156,0,359
79.5667,0,33.6338,0,28.8888,0,156.286,0,359
79.5833,0,33.2259,0,28.8979,0,156.571,0,359
79.6,0,32.8181,0,28.9069,0,156.857,0,359
79.6167,0,32.4103,0,28.9159,0,157.143,0,359
79.6333,0,32.0025,0,28.9249,0,157.429,0,359
79.65,0,31.5946,0,28.9339,0,157.714,0,359
79.6667,0,31.1868,0,28.9429,0,158,0,359
79.6833,0,28.7892,0,28.9505,0,159,0,359
79.7,0,26.6904,0,28.9567,0,159,0,359
79.7167,0,24.5916,0,28.963,0,159,0,359
79.7333,0,22.4928,0,28.9692,0,159,0,359
79.75,0,23.694,0,28.9764,0,159,0,359
79.7667,0,24.8952,0,28.9836,0,159,0,359
79.7833,0,26.0964,0,28.9907,0,159,0,359
79.8,0,25.4268,0,28.9978,0,159,0,359
79.8833,0,26.838,0,29.0363,0,160,0,359
79.9,0,26.5262,0,29.0437,0,160.2,0,359.08
79.9167,0,26.2145,0,29.051,0,160.4,0,359.16
79.9333,0,25.9027,0,29.0584,0,160.6,0,359.24
79.95,0,25.591,0,29.0657,0,160.8,0,359.32
79.9667,0,25.2792,0,29.0731,0,161,0,359.4
79.9833,0,25.1496,0,29.0802,0,162,0,359.8
80,0,25.1316,0,29.0873,0,162,0,360.2
80.0167,0,25.128,0,29.0942,0,162,0,360.6
80.0333,0,25.2432,0,29.1013,0,162,0,361
80.05,0,25.2054,0,29.1083,0,162,0,361
80.0667,0,25.1676,0,29.1154,0,162,0,361
80.0833,0,25.2276,0,29.1225,0,162.111,0,361
80.1,0,25.2876,0,29.1295,0,162.222,0,361
80.1167,0,25.3476,0,29.1366,0,162.333,0,361
80.1333,0,25.4076,0,29.1436,0,162.444,0,361
80.15,0,25.4676,0,29.1507,0,162.556,0,361
80.1667,0,25.5276,0,29.1577,0,162.667,0,361
80.1833,0,25.5876,0,29.1648,0,162.778,0,361
80.2,0,25.6476,0,29.1718,0,162.889,0,361
80.2167,0,25.7076,0,29.1789,0,163,0,361
80.2333,0,25.8372,0,29.1864,0,162,0,361
80.25,0,25.9308,0,29.1937,0,161.889,0,361
80.2667,0,26.0244,0,29.201,0,161.778,0,361
80.2833,0,26.118,0,29.2083,0,161.667,0,361
80.3,0,26.2116,0,29.2156,0,161.556,0,361
80.3167,0,26.3052,0,29.2229,0,161.444,0,361
80.3333,0,26.3988,0,29.2302,0,161.333,0,361
80.35,0,26.4924,0,29.2375,0,161.222,0,361
80.3667,0,26.586,0,29.2448,0,161.111,0,361
80.3833,0,26.6796,0,29.2521,0,161,0,361
80.4,0,26.6472,0,29.2595,0,161,0,361
80.4167,0,26.7492,0,29.267,0,161,0,361
80.4333,0,26.8512,0,29.2744,0,161,0,361
80.45,0,26.9532,0,29.2819,0,161,0,361
80.4667,0,27.0552,0,29.2893,0,161,0,361
80.4833,0,27.1572,0,29.2968,0,161,0,361
80.5,0,27.2592,0,29.3042,0,161,0,361
80.5167,0,27.3612,0,29.3117,0,161,0,361
80.5333,0,27.4632,0,29.3191,0,161,0,361
80.55,0,27.5652,0,29.3266,0,161,0,361
80.5667,0,27.6955,0,29.3345,0,161,0,361
80.5833,0,27.8258,0,29.3423,0,161,0,361
80.6,0,27.9562,0,29.3503,0,161,0,361
80.6167,0,28.0865,0,29.3582,0,161,0,361
80.6333,0,28.2168,0,29.3661,0,161,0,361
80.65,0,28.2654,0,29.3739,0,160.875,0,361
80.6667,0,28.314,0,29.3818,0,160.75,0,361
80.6833,0,28.3626,0,29.3897,0,160.625,0,361
80.7,0,28.4112,0,29.3976,0,160.5,0,361
80.7167,0,28.4598,0,29.4055,0,160.375,0,361
80.7333,0,28.5084,0,29.4134,0,160.25,0,361
80.75,0,28.557,0,29.4213,0,160.125,0,361
80.7667,0,28.6056,0,29.4292,0,160,0,361
80.7833,0,28.3932,0,29.4369,0,160,0,361
80.8,0,28.1808,0,29.4447,0,160,0,361
80.8167,0,27.9684,0,29.4525,0,160,0,361
80.8333,0,27.756,0,29.4602,0,160,0,361
80.85,0,27.5436,0,29.468,0,160,0,361
80.8667,0,27.3312,0,29.4758,0,160,0,361
80.8833,0,27.0072,0,29.4832,0,159,0,361.4
80.9,0,26.8884,0,29.4907,0,159,0,361.8
80.9167,0,26.7624,0,29.498,0,159,0,362.2
80.9333,0,26.4744,0,29.5055,0,159,0,362.6
80.95,0,26.5032,0,29.5127,0,159,0,363
80.9667,0,26.6278,0,29.5203,0,158.875,0,363
80.9833,0,26.7525,0,29.5278,0,158.75,0,363
81,0,26.8772,0,29.5353,0,158.625,0,363
81.0167,0,27.0018,0,29.5429,0,158.5,0,363
81.0333,0,27.1265,0,29.5504,0,158.375,0,363
81.05,0,27.2511,0,29.558,0,158.25,0,363
81.0667,0,27.3758,0,29.5655,0,158.125,0,363
81.0833,0,27.5004,0,29.573,0,158,0,363
81.1,0,26.9777,0,29.5802,0,157.8,0,363
81.1167,0,26.455,0,29.5874,0,157.6,0,363
81.1333,0,25.9322,0,29.5946,0,157.4,0,363
81.15,0,25.4095,0,29.6018,0,157.2,0,363
81.1667,0,24.8868,0,29.609,0,157,0,363
81.1833,0,24.4188,0,29.6159,0,157,0,363
81.2,0,21.624,0,29.6211,0,156,0,363
81.2167,0,18.8292,0,29.6264,0,155,0,363
81.2333,0,16.0344,0,29.6317,0,154,0,363
81.25,0,13.8402,0,29.6347,0,152.5,0,363
81.2667,0,11.646,0,29.6377,0,151,0,363
81.2833,0,13.0656,0,29.6411,0,150.333,0,363
81.3,0,14.4852,0,29.6446,0,149.667,0,363
81.3167,0,15.9048,0,29.648,0,149,0,363
81.3333,0,20.0808,0,29.6543,0,148,0,363
81.35,0,21.501,0,29.6607,0,148,0,363
81.3667,0,22.9212,0,29.6671,0,148,0,363
81.3833,0,23.2493,0,29.6738,0,148.429,0,363
81.4,0,23.5774,0,29.6806,0,148.857,0,363
81.4167,0,23.9055,0,29.6873,0,149.286,0,363
81.4333,0,24.2337,0,29.6941,0,149.714,0,363
81.45,0,24.5618,0,29.7008,0,150.143,0,363
81.4667,0,24.8899,0,29.7075,0,150.571,0,363
81.4833,0,25.218,0,29.7143,0,151,0,363
81.5,0,25.596,0,29.7215,0,152,0,363
81.5167,0,25.6582,0,29.7287,0,152.286,0,363
81.5333,0,25.7205,0,29.736,0,152.571,0,363
81.55,0,25.7827,0,29.7433,0,152.857,0,363
81.5667,0,25.8449,0,29.7505,0,153.143,0,363
81.5833,0,25.9071,0,29.7578,0,153.429,0,363
81.6,0,25.9694,0,29.7651,0,153.714,0,363
81.6167,0,26.0316,0,29.7723,0,154,0,363
81.6333,0,26.2584,0,29.78,0,154.25,0,363
81.65,0,26.4852,0,29.7876,0,154.5,0,363
81.6667,0,26.712,0,29.7953,0,154.75,0,363
81.6833,0,26.9388,0,29.8029,0,155,0,363
81.7,0,27.1656,0,29.8105,0,155.25,0,363
81.7167,0,27.3924,0,29.8182,0,155.5,0,363
81.7333,0,27.6192,0,29.8258,0,155.75,0,363
81.75,0,27.846,0,29.8335,0,156,0,363
81.7667,0,28.5912,0,29.8416,0,156,0,363
81.7833,0,28.8032,0,29.8497,0,156.125,0,363
81.8,0,29.0151,0,29.8579,0,156.25,0,363
81.8167,0,29.227,0,29.866,0,156.375,0,363
81.8333,0,29.439,0,29.8742,0,156.5,0,363
81.85,0,29.651,0,29.8823,0,156.625,0,363
81.8667,0,29.8629,0,29.8905,0,156.75,0,363
81.8833,0,30.0748,0,29.8987,0,156.875,0,363
81.9,0,30.2868,0,29.9068,0,157,0,363
81.9167,0,29.07,0,29.9144,0,158,0,363
81.9333,0,29.3085,0,29.9229,0,157.875,0,363
81.95,0,29.547,0,29.9314,0,157.75,0,363
81.9667,0,29.7855,0,29.9399,0,157.625,0,363
81.9833,0,30.024,0,29.9484,0,157.5,0,363
82,0,30.2625,0,29.9569,0,157.375,0,363
82.0167,0,30.501,0,29.9654,0,157.25,0,363
82.0333,0,30.7395,0,29.9739,0,157.125,0,363
82.05,0,30.978,0,29.9824,0,157,0,363
82.0667,0,31.0155,0,29.991,0,157,0,363
82.0833,0,31.0531,0,29.9997,0,157,0,363
82.1,0,31.0906,0,30.0083,0,157,0,363
82.1167,0,31.1282,0,30.017,0,157,0,363
82.1333,0,31.1657,0,30.0256,0,157,0,363
82.15,0,31.2033,0,30.0343,0,157,0,363
82.1667,0,31.2408,0,30.0429,0,157,0,363
82.1833,0,31.4074,0,30.0518,0,157.143,0,363
82.2,0,31.5741,0,30.0607,0,157.286,0,363
82.2167,0,31.7407,0,30.0696,0,157.429,0,363
82.2333,0,31.9073,0,30.0784,0,157.571,0,363
82.25,0,32.0739,0,30.0873,0,157.714,0,363
82.2667,0,32.2406,0,30.0962,0,157.857,0,363
82.2833,0,32.4072,0,30.1051,0,158,0,363
82.3,0,32.3669,0,30.114,0,158.4,0,363
82.3167,0,32.3266,0,30.123,0,158.8,0,363
82.3333,0,32.2862,0,30.1319,0,159.2,0,363
82.35,0,32.2459,0,30.1409,0,159.6,0,363
82.3667,0,32.2056,0,30.1498,0,160,0,363
82.3833,0,32.149,0,30.1588,0,160.143,0,363
82.4,0,32.0925,0,30.1677,0,160.286,0,363
82.4167,0,32.0359,0,30.1767,0,160.429,0,363
82.4333,0,31.9793,0,30.1856,0,160.571,0,363
82.45,0,31.9227,0,30.1946,0,160.714,0,363
82.4667,0,31.8662,0,30.2036,0,160.857,0,363
82.4833,0,31.8096,0,30.2125,0,161,0,363
82.5,0,31.7058,0,30.2214,0,161,0,363
82.5167,0,31.602,0,30.2303,0,161,0,363
82.5333,0,31.4982,0,30.2392,0,161,0,363
82.55,0,31.3944,0,30.2481,0,161,0,363
82.5667,0,31.2906,0,30.257,0,161,0,363
82.5833,0,31.1868,0,30.2659,0,161,0,363
82.6,0,31.0865,0,30.2746,0,160.857,0,363
82.6167,0,30.9862,0,30.2833,0,160.714,0,363
82.6333,0,30.8859,0,30.292,0,160.571,0,363
82.65,0,30.7857,0,30.3007,0,160.429,0,363
82.6667,0,30.6854,0,30.3094,0,160.286,0,363
82.6833,0,30.5851,0,30.3181,0,160.143,0,363
82.7,0,30.4848,0,30.3268,0,160,0,363
82.7167,0,30.8664,0,30.3357,0,160.333,0,363
82.7333,0,31.248,0,30.3445,0,160.667,0,363
82.75,0,31.6296,0,30.3534,0,161,0,363
82.7667,0,31.7253,0,30.3625,0,160.857,0,363
82.7833,0,31.8209,0,30.3716,0,160.714,0,363
82.8,0,31.9166,0,30.3807,0,160.571,0,363
82.8167,0,32.0122,0,30.3898,0,160.429,0,363
82.8333,0,32.1079,0,30.3989,0,160.286,0,363
82.85,0,32.2035,0,30.408,0,160.143,0,363
82.8667,0,32.2992,0,30.4171,0,160,0,363
82.8833,0,32.6016,0,30.4265,0,159.5,0,363
82.9,0,32.904,0,30.436,0,159,0,363
82.9167,0,32.994,0,30.4454,0,158.857,0,363
82.9333,0,33.084,0,30.4548,0,158.714,0,363
82.95,0,33.174,0,30.4642,0,158.571,0,363
82.9667,0,33.264,0,30.4736,0,158.429,0,363
82.9833,0,33.354,0,30.483,0,158.286,0,363
83,0,33.444,0,30.4923,0,158.143,0,363
83.0167,0,33.534,0,30.5017,0,158,0,363
83.0333,0,33.42,0,30.511,0,157.667,0,363
83.05,0,33.306,0,30.5202,0,157.333,0,363
83.0667,0,33.192,0,30.5295,0,157,0,363
83.0833,0,33.078,0,30.5387,0,156.667,0,363
83.1,0,32.964,0,30.548,0,156.333,0,363
83.1167,0,32.85,0,30.5572,0,156,0,363
83.1333,0,32.8361,0,30.5664,0,155.714,0,363
83.15,0,32.8222,0,30.5757,0,155.429,0,363
83.1667,0,32.8083,0,30.5849,0,155.143,0,363
83.1833,0,32.7945,0,30.5941,0,154.857,0,363
83.2,0,32.7806,0,30.6033,0,154.571,0,363
83.2167,0,32.7667,0,30.6126,0,154.286,0,363
83.2333,0,32.7528,0,30.6218,0,154,0,363
83.25,0,32.7924,0,30.6314,0,154,0,363
83.2667,0,32.832,0,30.6409,0,154,0,363
83.2833,0,32.8716,0,30.6505,0,154,0,363
83.3,0,32.9112,0,30.6601,0,154,0,363
83.3167,0,32.9508,0,30.6697,0,154,0,363
83.3333,0,32.9904,0,30.6793,0,154,0,363
83.35,0,33.03,0,30.6889,0,154,0,363
83.3667,0,33.0048,0,30.698,0,154,0,362.8
83.3833,0,32.9796,0,30.7071,0,154,0,362.6
83.4,0,33.3324,0,30.7163,0,154,0,362.2
83.4167,0,33.3576,0,30.7256,0,154,0,361.8
83.4333,0,33.318,0,30.7347,0,153,0,361.4
83.45,0,33.3684,0,30.7442,0,154,0,361
83.4667,0,32.856,0,30.7533,0,153.667,0,361
83.4833,0,32.3436,0,30.7624,0,153.333,0,361
83.5,0,31.8312,0,30.7715,0,153,0,361
83.5167,0,30.4515,0,30.7795,0,152,0,361
83.5333,0,29.0718,0,30.7876,0,151,0,361
83.55,0,27.6921,0,30.7956,0,150,0,361
83.5667,0,26.3124,0,30.8036,0,149,0,361
83.5833,0,24.9336,0,30.8105,0,148,0,361
83.6,0,23.5548,0,30.8173,0,147,0,361
83.6167,0,20.4264,0,30.8222,0,146.25,0,361
83.6333,0,17.298,0,30.8271,0,145.5,0,361
83.65,0,14.1696,0,30.8321,0,144.75,0,361
83.6667,0,11.0412,0,30.837,0,144,0,361
83.6833,0,8.7012,0,30.8394,0,143,0,361
83.7,0,5.877,0,30.8404,0,141.5,0,361
83.7167,0,3.0528,0,30.8414,0,140,0,361
83.75,0,0,0,30.842,0,138,0,361
84.0167,0,5.1336,0,30.842,0,118,0,361
84.0333,0,9.1008,0,30.8443,0,118,0,361
84.05,0,11.61,0,30.8479,0,118.333,0,361
84.0667,0,14.1192,0,30.8515,0,118.667,0,361
84.0833,0,16.6284,0,30.855,0,119,0,361
84.1,0,17.8826,0,30.8608,0,119.6,0,361
84.1167,0,19.1369,0,30.8667,0,120.2,0,361
84.1333,0,20.3911,0,30.8725,0,120.8,0,361
84.15,0,21.6454,0,30.8783,0,121.4,0,361
84.1667,0,22.8996,0,30.8841,0,122,0,361
84.1833,0,23.0412,0,30.8906,0,123,0,361
84.2,0,23.1828,0,30.897,0,124,0,361
84.2167,0,23.3244,0,30.9035,0,125,0,361
84.2333,0,22.9743,0,30.9097,0,125.5,0,361
84.25,0,22.6242,0,30.9159,0,126,0,361
84.2667,0,22.2741,0,30.9222,0,126.5,0,361
84.2833,0,21.924,0,30.9284,0,127,0,361
84.3,0,19.3766,0,30.933,0,126.6,0,361
84.3167,0,16.8293,0,30.9376,0,126.2,0,361
84.3333,0,14.2819,0,30.9423,0,125.8,0,361
84.35,0,11.7346,0,30.9469,0,125.4,0,361
84.3667,0,9.1872,0,30.9515,0,125,0,361
84.4,0,0,0,30.9546,0,123,0,361
84.6167,0,7.1928,0,30.9546,0,108,0,361
84.6333,0,9.5868,0,30.957,0,108,0,361
84.65,0,12.7788,0,30.9616,0,109,0,361
84.6667,0,15.9708,0,30.9662,0,110,0,361
84.6833,0,19.1628,0,30.9708,0,111,0,361
84.7,0,21.4272,0,30.977,0,113,0,361
84.7167,0,23.6916,0,30.9832,0,115,0,361
84.7333,0,24.7338,0,30.9902,0,117,0,361
84.75,0,25.776,0,30.9972,0,119,0,361
84.7667,0,26.3484,0,31.0052,0,122,0,361
84.7833,0,26.244,0,31.0124,0,123.5,0,361
84.8,0,26.1396,0,31.0196,0,125,0,361
84.8167,0,26.1954,0,31.0269,0,127,0,361
84.8333,0,26.2512,0,31.0342,0,129,0,361
84.85,0,26.6184,0,31.0418,0,130.5,0,361
84.8667,0,26.9856,0,31.0494,0,132,0,361
84.8833,0,27.2907,0,31.0572,0,132.75,0,361
84.9,0,27.5958,0,31.065,0,133.5,0,361
84.9167,0,27.9009,0,31.0728,0,134.25,0,361
84.9333,0,28.206,0,31.0806,0,135,0,361
84.95,0,28.5084,0,31.0888,0,135.6,0,361
84.9667,0,28.8108,0,31.097,0,136.2,0,361
84.9833,0,29.1132,0,31.1053,0,136.8,0,361
85,0,29.4156,0,31.1135,0,137.4,0,361
85.0167,0,29.718,0,31.1217,0,138,0,361
85.0333,0,30.0557,0,31.1303,0,138.6,0,361
85.05,0,30.3934,0,31.1389,0,139.2,0,361
85.0667,0,30.731,0,31.1476,0,139.8,0,361
85.0833,0,31.0687,0,31.1562,0,140.4,0,361
85.1,0,31.4064,0,31.1648,0,141,0,361
85.1167,0,31.4503,0,31.1736,0,141.6,0,361
85.1333,0,31.4942,0,31.1824,0,142.2,0,361
85.15,0,31.5382,0,31.1912,0,142.8,0,361
85.1667,0,31.5821,0,31.2001,0,143.4,0,361
85.1833,0,31.626,0,31.2089,0,144,0,361
85.2,0,31.6413,0,31.2178,0,144.75,0,361
85.2167,0,31.6566,0,31.2267,0,145.5,0,361
